altitude_km,longueur_onde_um,pression_Pa,temperature_C,temperature_K,epaisseur_couche_m,CO2_ppm,H2O_ppm,CH4_ppm,O3_ppm,sigma_CO2_m2_molecule,sigma_H2O_m2_molecule,sigma_CH4_m2_molecule,sigma_O3_m2_molecule,tau_CO2,tau_H2O,tau_CH4,tau_O3,tau_total,emissivite
67,17.1,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,4.619127938758e-26,1.769518878867e-24,2.434953798330e-46,9.606058616171e-27,4.791848250760e-05,1.727703952028e-05,1.202377228962e-28,2.344765239973e-09,6.519786679312e-05,6.519574145836e-05
67,17.2,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,2.999576837330e-26,2.133162947932e-24,1.369275145730e-46,8.651485553516e-27,3.111738235344e-05,2.082754866013e-05,6.761464043130e-29,2.111761275937e-09,5.194704277485e-05,5.194569355060e-05
67,17.3,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,1.947870100663e-26,2.571537504874e-24,7.700000000000e-47,7.791770305950e-27,2.020705652306e-05,2.510770335948e-05,3.802250650240e-29,1.901911377106e-09,4.531666179392e-05,4.531563500954e-05
67,17.4,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,1.264911064067e-26,3.100000000251e-24,4.330028203966e-47,7.017486664588e-27,1.312209133430e-05,3.026744905457e-05,2.138162669362e-29,1.712914678180e-09,4.339125330355e-05,4.339031191669e-05
67,17.5,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,8.214100105829e-27,2.571537504752e-24,2.434953798330e-47,6.320145121587e-27,8.521245080358e-06,2.510770335829e-05,1.202377228962e-29,1.542698955401e-09,3.363049113761e-05,3.362992563893e-05
67,17.6,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,5.334085728653e-27,2.133162947682e-24,1.369275145730e-47,5.692099788303e-27,5.533540033344e-06,2.082754865769e-05,6.761464043130e-30,1.389397905984e-09,2.636247808894e-05,2.636213060192e-05
67,17.7,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,3.463857293440e-27,1.769518878474e-24,7.700000000000e-48,5.126464563184e-27,3.593379255245e-06,1.727703951645e-05,3.802250650240e-30,1.251330685352e-09,2.087167010238e-05,2.087145229057e-05
67,17.8,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,2.249365300761e-27,1.467865858386e-24,4.330028203966e-48,4.617037630224e-27,2.333474483643e-06,1.433179196260e-05,2.138162669362e-30,1.126983477779e-09,1.666639342972e-05,1.666625454610e-05
67,17.9,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,1.460696509019e-27,1.217636163382e-24,2.434953798330e-48,4.158233460150e-27,1.515315467430e-06,1.188862598038e-05,1.202377228962e-30,1.014992898403e-09,1.340495644071e-05,1.340486659474e-05
67,18.0,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,9.485494822647e-28,1.010063568074e-24,1.369275145730e-48,3.745021568791e-27,9.840180305921e-07,9.861950834217e-06,6.761464043130e-31,9.141310446168e-10,1.084688299585e-05,1.084682416863e-05
67,18.1,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,6.159706104238e-28,8.378762410574e-25,7.700000000000e-49,3.372871361149e-27,6.390032342063e-07,8.180766592964e-06,3.802250650240e-31,8.232920329269e-10,8.820593119203e-06,8.820554217914e-06
67,18.2,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,4.000000000000e-28,6.950419929188e-25,4.330028203966e-49,3.037702456419e-27,4.149569628114e-07,6.786176809599e-06,2.138162669362e-31,7.414798736706e-10,7.201875252284e-06,7.201849318794e-06
67,18.3,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,2.597526526305e-28,5.765569522666e-25,2.434953798330e-49,2.735839949315e-27,2.694654295444e-07,5.629325218831e-06,1.202377228962e-31,6.677975506505e-10,5.899458445926e-06,5.899441044122e-06
67,18.4,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,1.686786013714e-28,4.782702665360e-25,1.369275145730e-49,2.463974117167e-27,1.749859002909e-07,4.669684169523e-06,6.761464043130e-32,6.014371859443e-10,4.845271507000e-06,4.845259768738e-06
67,18.5,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,1.095367853706e-28,3.967386863573e-25,7.700000000000e-50,2.219124130996e-27,1.136326294337e-07,3.873634831073e-06,3.802250650241e-32,5.416711820585e-10,3.987809131689e-06,3.987801180383e-06
67,18.6,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,7.113117640156e-29,3.291059391849e-25,4.330028203966e-50,1.998605372702e-27,7.379094230198e-08,3.213289434526e-06,2.138162669362e-32,4.878442443028e-10,3.287568221072e-06,3.287562816978e-06
67,18.7,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,4.619127938758e-29,2.730026663174e-25,2.434953798330e-50,1.800000000000e-27,4.791848250760e-08,2.665514288340e-06,1.202377228962e-32,4.393661959179e-10,2.713872137044e-06,2.713868454518e-06
67,18.8,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,2.999576837330e-29,2.264634178313e-25,1.369275145730e-50,1.621130436380e-27,3.111738235344e-08,2.211119342380e-06,6.761464043130e-33,3.957055071773e-10,2.242632430241e-06,2.242629915550e-06
67,18.9,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,1.947870100664e-29,1.878577975361e-25,7.700000000000e-51,1.460035495421e-27,2.020705652306e-08,1.834185908376e-06,3.802250650240e-33,3.563834675158e-10,1.854749348367e-06,1.854747628371e-06
67,19.0,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,1.264911064067e-29,1.558333457697e-25,4.330028203966e-51,1.314948877680e-27,1.312209133430e-08,1.521508985067e-06,2.138162669362e-33,3.209689367848e-10,1.534952045338e-06,1.534950867299e-06
67,19.1,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,8.214100105829e-30,1.292681590666e-25,2.434953798330e-51,1.184279804384e-27,8.521245080358e-09,1.262134651164e-06,1.202377228962e-33,2.890736180858e-10,1.270944969863e-06,1.270944162246e-06
67,19.2,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,5.334085728653e-30,1.072315868335e-25,1.369275145730e-51,1.066595575598e-27,5.533540033344e-09,1.046976319762e-06,6.761464043130e-34,2.603478003519e-10,1.052770207595e-06,1.052769653453e-06
67,19.3,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,3.463857293440e-30,8.895162813382e-26,7.700000000000e-52,9.606058616171e-28,3.593379255245e-09,8.684964105303e-07,3.802250650241e-34,2.344765239973e-10,8.723242663095e-07,8.723238857922e-07
67,19.4,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,2.249365300761e-30,7.378788639903e-26,4.330028203966e-52,8.651485553516e-28,2.333474483643e-09,7.204422878214e-07,2.138162669362e-34,2.111761275937e-10,7.229869384327e-07,7.229866770819e-07
67,19.5,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,1.460696509019e-30,6.120913459892e-26,2.434953798330e-52,7.791770305950e-28,1.515315467430e-09,5.976272138701e-07,1.202377228962e-34,1.901911377106e-10,5.993327204753e-07,5.993325409293e-07
67,19.6,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,9.485494822647e-31,5.077470491686e-26,1.369275145730e-52,7.017486664588e-28,9.840180305921e-10,4.957486432928e-07,6.761464043130e-35,1.712914678180e-10,4.969039527912e-07,4.969038293057e-07
67,19.7,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,6.159706104238e-31,4.211905096008e-26,7.700000000000e-53,6.320145121587e-28,6.390032342063e-10,4.112374932445e-07,3.802250650240e-35,1.542698955401e-10,4.120307663742e-07,4.120306814626e-07
67,19.8,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,4.000000000000e-31,3.493894167740e-26,4.330028203966e-53,5.692099788303e-28,4.149569628114e-10,3.411331087600e-07,2.138162669362e-35,1.389397905984e-10,3.416870055134e-07,3.416869471806e-07
67,19.9,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,2.597526526305e-31,2.898283835251e-26,2.434953798330e-53,5.126464563184e-28,2.694654295444e-10,2.829795429744e-07,1.202377228962e-35,1.251330685352e-10,2.833741414725e-07,2.833741012953e-07
67,20.0,7.8,-41.70,231.45,1000.0,425.000000,4.000000,0.202300,0.100000,1.686786013714e-31,2.404208251995e-26,1.369275145730e-53,4.617037630224e-28,1.749859002909e-10,2.347395186386e-07,6.761464043130e-36,1.126983477779e-10,2.350272028867e-07,2.350271752771e-07
68,0.0,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.999576837330e-50,2.508392387320e-29,4.348028203966e-42,5.692099788303e-32,2.705635170551e-29,2.129490856714e-10,1.793021377129e-24,1.208072002208e-14,2.129611663914e-10,2.129612042268e-10
68,0.1,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,4.619127938759e-50,3.188321741814e-29,7.783548599005e-42,6.320145121587e-32,4.166479368971e-29,2.706714480468e-10,3.209746665215e-24,1.341366219013e-14,2.706848617090e-10,2.706848079015e-10
68,0.2,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,7.113117640157e-50,4.052553970717e-29,1.408054970151e-41,7.017486664588e-32,6.416072100558e-29,3.440401378431e-10,5.806477196606e-24,1.489367628934e-14,3.440550315194e-10,3.440550067069e-10
68,0.3,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.095367853706e-49,5.151046542839e-29,2.614953798330e-41,7.791770305950e-32,9.880279620759e-29,4.372962767282e-10,1.078343525080e-23,1.653698969508e-14,4.373128137179e-10,4.373128525970e-10
68,0.4,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.686786013715e-49,6.547298488403e-29,5.165514194016e-41,8.651485553516e-32,1.521490467289e-28,5.558305924429e-10,2.130132772664e-23,1.836162025162e-14,5.558489540631e-10,5.558489224455e-10
68,0.5,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.597526526305e-49,8.322020999139e-29,1.157798244206e-40,9.606058616171e-32,2.342983529725e-28,7.064950330990e-10,4.774479154413e-23,2.038757382577e-14,7.065154206728e-10,7.065154017383e-10
68,0.6,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,4.000000000001e-49,1.057780298820e-28,3.169275145730e-40,1.066595575598e-31,3.608022487545e-28,8.979988482411e-10,1.306932204606e-22,2.263706365808e-14,8.980214853049e-10,8.980214349918e-10
68,0.7,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,6.159706104239e-49,1.344504130728e-28,1.078981369883e-39,1.184279804384e-31,5.556089535189e-28,1.141412032532e-09,4.449457480428e-22,2.513475391624e-14,1.141437167287e-09,1.141437167007e-09
68,0.8,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,9.485494822648e-49,1.708947843083e-28,4.310985262454e-39,1.314948877680e-31,8.555969656399e-28,1.450805234796e-09,1.777745766465e-21,2.790803012141e-14,1.450833142828e-09,1.450833120309e-09
68,0.9,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.460696509020e-48,2.172178338504e-28,1.877000000000e-38,1.460035495421e-31,1.317556463005e-27,1.844063127595e-09,7.740292764895e-21,3.098729941231e-14,1.844094114902e-09,1.844094099646e-09
68,1.0,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.249365300762e-48,2.760973007450e-28,8.491787415076e-38,1.621130436380e-31,2.028940146962e-27,2.343918281972e-09,3.501807175809e-20,3.440632393943e-14,2.343952688331e-09,2.343952698602e-09
68,1.1,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,3.463857293441e-48,3.509367879018e-28,3.902331980041e-37,1.800000000000e-31,3.124418752094e-27,2.979265464603e-09,1.609227064002e-19,3.820259104458e-14,2.979303667354e-09,2.979303692641e-09
68,1.2,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,5.334085728654e-48,4.460626598445e-28,1.804330028204e-36,1.998605372702e-31,4.811375314868e-27,3.786833194289e-09,7.440619426100e-19,4.241772428491e-14,3.786875612757e-09,3.786875590883e-09
68,1.3,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,8.214100105830e-48,5.669749766961e-28,8.362559900503e-36,2.219124130996e-31,7.409164474193e-27,4.813314037163e-09,3.448516882997e-18,4.709793980755e-14,4.813361138551e-09,4.813361154099e-09
68,1.4,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.264911064068e-47,7.206701850961e-28,3.879351717203e-35,2.463974117167e-31,1.140956890975e-26,6.118104079833e-09,1.599750560956e-17,5.229455307920e-14,6.118156390384e-09,6.118156425927e-09
68,1.5,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.947870100664e-47,9.160723003851e-28,1.800243495380e-34,2.735839949315e-31,1.756989781502e-26,7.776963435307e-09,7.423767555853e-17,5.806454152618e-14,7.777021574086e-09,7.777021582278e-09
68,1.6,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.999576837330e-47,1.164699181689e-27,8.355292903323e-34,3.037702456419e-31,2.705635170551e-26,9.887672561787e-09,3.445520149609e-16,6.447116925427e-14,9.887737377508e-09,9.887737295600e-09
68,1.7,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,4.619127938758e-47,1.482174185479e-27,3.878059442057e-33,3.372871361149e-31,4.166479368971e-26,1.258286539215e-08,1.599217658028e-15,7.158468069776e-14,1.258293857605e-08,1.258293846895e-08
68,1.8,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,7.113117640157e-47,1.893885885044e-27,1.800013692751e-32,3.745021568791e-31,6.416072100558e-26,1.607807732254e-08,7.422819905549e-15,7.948307080315e-14,1.607816422843e-08,1.607816413340e-08
68,1.9,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.095367853706e-46,2.463204010378e-27,8.354884250041e-32,4.158233460150e-31,9.880279620759e-26,2.091128343730e-08,3.445351630907e-14,8.825294019224e-14,2.091140614376e-08,2.091140594018e-08
68,2.0,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.686786013715e-46,3.445559532197e-27,3.877986772086e-31,4.617037630225e-31,1.521490467289e-25,2.925095593962e-08,1.599187690694e-13,9.799044468053e-14,2.925121384883e-08,2.925121345143e-08
68,2.1,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.597526526305e-46,6.149066720889e-27,1.800000770000e-30,5.126464563186e-31,2.342983529725e-25,5.220228472089e-08,7.422766615256e-13,1.088023495622e-13,5.220313579990e-08,5.220313448184e-08
68,2.2,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,4.000000000001e-46,1.776674135550e-26,8.354861269778e-30,5.692099788307e-31,3.608022487545e-25,1.508301231554e-07,3.445342154404e-12,1.208072002209e-13,1.508336893047e-07,1.508336778810e-07
68,2.3,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,6.159706104239e-46,7.854063535429e-26,3.877982685553e-29,6.320145121594e-31,5.556089535189e-25,6.667679495159e-07,1.599186005507e-11,1.341366219015e-13,6.667840755126e-07,6.667838532426e-07
68,2.4,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,9.485494822648e-46,4.145050113167e-25,1.800000043300e-28,7.017486664601e-31,8.555969656399e-25,3.518925651836e-06,7.422763618523e-11,1.489367628936e-13,3.519000028409e-06,3.518993836771e-06
68,2.5,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.460696509020e-45,2.296409106913e-24,8.354859977503e-28,7.791770305972e-31,1.317556463005e-24,1.949528399610e-05,3.445341621501e-10,1.653698969513e-13,1.949562869563e-05,1.949543865709e-05
68,2.6,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.249365300762e-45,1.286977543546e-23,3.877982455750e-27,8.651485553558e-31,2.028940146962e-24,1.092575039548e-04,1.599185910742e-09,1.836162025171e-13,1.092591033243e-04,1.092531347658e-04
68,2.7,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,3.463857293441e-45,7.231628903940e-23,1.800000002435e-26,9.606058616250e-31,3.124418752094e-24,6.139265813409e-04,7.422763450004e-09,2.038757382594e-13,6.139340043082e-04,6.137455853883e-04
68,2.8,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,5.334085728654e-45,1.287766451031e-23,8.354859904833e-26,1.066595575613e-30,4.811375314868e-24,1.093244779771e-04,3.445341591534e-08,2.263706365839e-13,1.093589316194e-04,1.093529521494e-04
68,2.9,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,8.214100105830e-45,2.312643289381e-24,3.877982442827e-25,1.184279804410e-30,7.409164474193e-24,1.963310351471e-05,1.599185905413e-07,2.513475391680e-13,1.979302235660e-05,1.979282647602e-05
68,3.0,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.264911064067e-44,4.400227281755e-25,1.800000000137e-24,1.314948877729e-30,1.140956890975e-23,3.735557407736e-06,7.422763440527e-07,2.790803012245e-13,4.477834030869e-06,4.477824005367e-06
68,3.1,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.947870100664e-44,1.148169537236e-25,8.354859900746e-24,1.460035495513e-30,1.756989781502e-23,9.747344729080e-07,3.445341589848e-06,3.098729941425e-13,4.420076372629e-06,4.420066604061e-06
68,3.2,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.999576837330e-44,6.689863584808e-26,3.877982442101e-23,1.621130436549e-30,2.705635170551e-23,5.679336059432e-07,1.599185905113e-05,3.440632394300e-13,1.655979300114e-05,1.655965588854e-05
68,3.3,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,4.619127938758e-44,7.097663633429e-26,1.800000000008e-22,1.800000000311e-30,4.166479368971e-23,6.025536470220e-07,7.422763439994e-05,3.820259105119e-13,7.483018842899e-05,7.482738872022e-05
68,3.4,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,7.113117640157e-44,8.771620129584e-26,3.877982442194e-23,1.998605373277e-30,6.416072100558e-23,7.446635924643e-07,1.599185905152e-05,4.241772429712e-13,1.673652306816e-05,1.673638301336e-05
68,3.5,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.095367853706e-43,1.110482335466e-25,8.354859902938e-24,2.219124132059e-30,9.880279620759e-23,9.427400560895e-07,3.445341590752e-06,4.709793983012e-13,4.388082117821e-06,4.388072490147e-06
68,3.6,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.686786013845e-43,1.410701267667e-25,1.800000004330e-24,2.463974119132e-30,1.521490467406e-22,1.197609858106e-06,7.422763457819e-07,5.229455312090e-13,1.939886726833e-06,1.939884845203e-06
68,3.7,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.597554533956e-43,1.792947935345e-25,3.877982519057e-25,2.735839952946e-30,2.343008792784e-22,1.522116816405e-06,1.599185936849e-07,5.806454160324e-13,1.682035990735e-06,1.682034576067e-06
68,3.8,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.003406548369e-42,2.278922634402e-25,8.354861269778e-26,3.037702463128e-30,9.050783476665e-22,1.934683320540e-06,3.445342154404e-08,6.447116939666e-13,1.969137386796e-06,1.969135448032e-06
68,3.9,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.300006159706e-37,2.896647060056e-25,1.800002434954e-26,3.372871373546e-30,1.172612864541e-16,2.459098289685e-06,7.422773481122e-09,7.158468096087e-13,2.466521779130e-06,2.466518737254e-06
68,4.0,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.800765097136e-32,3.681816634573e-25,3.878025742339e-27,3.745021591699e-30,2.526305863199e-11,3.125665226483e-06,1.599203761082e-09,7.948307128935e-13,3.127290488133e-06,3.127285598148e-06
68,4.1,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,6.034065483697e-27,4.679816336808e-25,8.355629900503e-28,4.158233502481e-30,5.442760989123e-06,3.972913548419e-06,3.445659119073e-10,8.825294109065e-13,9.416019985983e-06,9.415975655402e-06
68,4.2,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.300000000000e-21,5.948335749902e-25,1.801369275146e-28,4.617037708446e-30,1.172607308452e+00,5.049818623320e-06,7.428409998569e-11,9.799044634066e-13,1.172612358346e+00,6.904427902888e-01
68,4.3,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,6.034065483696e-27,7.560702338500e-25,3.902331980041e-29,5.126464707727e-30,5.442760989122e-06,6.418631543278e-06,1.609227064002e-11,1.088023526299e-12,1.186140971269e-05,1.186133936648e-05
68,4.4,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.800765097574e-32,9.610119919887e-25,8.787862720900e-30,5.692100055396e-30,2.526305863594e-11,8.158477359752e-06,3.623901451117e-12,1.208072058895e-12,8.158507454784e-06,8.158474174236e-06
68,4.5,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.300082141001e-37,1.221505631969e-24,2.570000000000e-30,6.320145615135e-30,1.172681400096e-16,1.036992891484e-05,1.059805668928e-12,1.341366323762e-12,1.036993131612e-05,1.036987754854e-05
68,4.6,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.325251718904e-41,1.552609146800e-24,1.757073389936e-30,7.017487576590e-30,1.195384500866e-20,1.318082050829e-05,7.245744511192e-13,1.489367822494e-12,1.318082272223e-05,1.318073585554e-05
68,4.7,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.947870380740e-41,1.973462176222e-24,2.518502397335e-30,7.791771991192e-30,1.756990034133e-20,1.675363743559e-05,1.038569306577e-12,1.653699327179e-12,1.675364012786e-05,1.675349978636e-05
68,4.8,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.999576837331e-41,2.508392385170e-24,4.348028203966e-30,8.651488667591e-30,2.705635170552e-20,2.129490854889e-05,1.793021377129e-12,1.836162686082e-12,2.129491217807e-05,2.129468544299e-05
68,4.9,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,4.619127938758e-41,3.188321739222e-24,7.703877982442e-30,9.606064370515e-30,4.166479368971e-20,2.706714478268e-05,3.176892435222e-12,2.038758603860e-12,2.706714999833e-05,2.706678368636e-05
68,5.0,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,7.113117640156e-41,4.052553967592e-24,1.369358694329e-29,1.066596638914e-29,6.416072100558e-20,3.440401375778e-05,5.646903140256e-12,2.263708622554e-12,3.440402166839e-05,3.440342985683e-05
68,5.1,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.095367853706e-40,5.151046539065e-24,2.434971798330e-29,1.184281769232e-29,9.880279620759e-20,4.372962764079e-05,1.004123313443e-11,2.513479561752e-12,4.372964019550e-05,4.372868406877e-05
68,5.2,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.686786013714e-40,6.547298483823e-24,4.330032081948e-29,1.314952508425e-29,1.521490467289e-19,5.558305920540e-05,1.785600212875e-11,2.790810717912e-12,5.558307985221e-05,5.558153514140e-05
68,5.3,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.597526526305e-40,8.322020993437e-24,7.700000835486e-29,1.460042204493e-29,2.342983529725e-19,7.064950326149e-05,3.175293593852e-11,3.098744180339e-12,7.064953811317e-05,7.064704249338e-05
68,5.4,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,4.000000000000e-40,1.057780298032e-23,1.369275163730e-28,1.621142833738e-29,3.608022487544e-19,8.979988475718e-05,5.646558680324e-11,3.440658705674e-12,8.979994466343e-05,8.979591276914e-05
68,5.5,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,6.159706104239e-40,1.344504129210e-23,2.434953802208e-28,1.800022908454e-29,5.556089535189e-19,1.141412031243e-04,1.004115892279e-10,3.820307724587e-12,1.141413073562e-04,1.141347934851e-04
68,5.6,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,9.485494822648e-40,1.708947838058e-23,4.330028204801e-28,1.998647704084e-29,8.555969656399e-19,1.450805230530e-04,1.785598614034e-10,4.241862271185e-12,1.450807058548e-04,1.450701821581e-04
68,5.7,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.460696509019e-39,2.172178314485e-23,7.700000000180e-28,2.219202353033e-29,1.317556463005e-18,1.844063107204e-04,3.175293249392e-10,4.709959996560e-12,1.844066329597e-04,1.843896311017e-04
68,5.8,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.249365300762e-39,2.760972877487e-23,1.369275145734e-27,2.464118659742e-29,2.028940146962e-18,2.343918171640e-04,5.646558606113e-10,5.229762080192e-12,2.343923870497e-04,2.343649193002e-04
68,5.9,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,3.463857293441e-39,3.509367154338e-23,2.434953798330e-27,2.736107042284e-29,3.124418752094e-18,2.979264849388e-04,1.004115890680e-09,5.807021021698e-12,2.979274948617e-04,2.978831188727e-04
68,6.0,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,5.334085728654e-39,4.460622530692e-23,4.330028203966e-27,3.038196004106e-29,4.811375314868e-18,3.786829740984e-04,1.785598613689e-09,6.448164414342e-12,3.786847661452e-04,3.786130741190e-04
68,6.1,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,8.214100105829e-39,5.669726901253e-23,7.700000000000e-27,3.373783363143e-29,7.409164474193e-18,4.813294625401e-04,3.175293249317e-09,7.160403671955e-12,4.813326449937e-04,4.812168230198e-04
68,6.2,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.264911064067e-38,7.206573278417e-23,1.369275145730e-26,3.746706811492e-29,1.140956890975e-17,6.117994928626e-04,5.646558606097e-09,7.951883782410e-12,6.118051473731e-04,6.116180327651e-04
68,6.3,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,1.947870100664e-38,9.160000000303e-23,2.434953798330e-26,4.161347535533e-29,1.756989781502e-17,7.776349643999e-04,1.004115890680e-08,8.831903227464e-12,7.776450143908e-04,7.773427268691e-04
68,6.4,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,2.999576837330e-38,7.206573278530e-23,4.330028203966e-26,4.622791973790e-29,2.705635170551e-17,6.117994928723e-04,1.785598613689e-08,9.811257292161e-12,6.118173586697e-04,6.116302365929e-04
68,6.5,6.7,-44.50,228.65,1000.0,425.000000,4.000000,0.194300,0.100000,4.619127938758e-38,5.669726901484e-23,7.700000000000e-26,5.137097725778e-29,4.166479368971e-17,4.813294625598e-04,3.175293249317e-08,1.090280242077e-11,4.813612263951e-04,4.812453906670e-04
